sid,Value,age,dialect,trial_type,item,group,variant,clause1voice,clause2voice,mismatch,clause1,clause2,sentence
5,1,19,American English,filler,16,D,lower-bound elliptical,NA,NA,NA,,,Bill admires Sarah more than she is by anyone else.
5,1,19,American English,filler,46,D,lower-bound non-elliptical,NA,NA,NA,,,What do you wish that to buy would be no problem?
5,4,19,American English,experimental,3,D,[P ← A],passive,active,TRUE,Before the policeman was,the Mayor first praised the fireman,Before the policeman was%2C the Mayor first praised the fireman.
5,3,19,American English,filler,42,D,lower-bound non-elliptical,NA,NA,NA,,,Claire isn't as fast anymore as the reporter remembers who was five years ago.
5,2,19,American English,filler,39,D,lower-bound non-elliptical,NA,NA,NA,,,Most photographers forget whose they took picture within a day.
5,4,19,American English,experimental,9,D,[P ← P],passive,passive,FALSE,Before the metal workers were,the autoworkers were exploited by the local business,Before the metal workers were%2C the autoworkers were exploited by the local business.
5,5,19,American English,filler,3,D,upper-bound elliptical,NA,NA,NA,,,I wish I knew where the remote control is%2C but I don't.
5,5,19,American English,filler,27,D,upper-bound non-elliptical,NA,NA,NA,,,Stop me when my time is up!
5,4,19,American English,experimental,10,D,[A ← P],active,passive,TRUE,Before the TV networks did,the Mayor was interviewed by the newspapers,Before the TV networks did%2C the Mayor was interviewed by the newspapers.
5,2,19,American English,filler,40,D,lower-bound non-elliptical,NA,NA,NA,,,What did you meet a janitor that hates?
5,5,19,American English,filler,34,D,upper-bound non-elliptical,NA,NA,NA,,,Environmentally aware citizens recycle plastic bags.
5,4,19,American English,experimental,20,D,[A ← A],active,active,FALSE,After Sally did previously,Jill photographed the house,After Sally did previously%2C Jill photographed the house.
5,4,19,American English,filler,2,D,upper-bound elliptical,NA,NA,NA,,,The thief was arrested and his brother was as well.
5,4,19,American English,filler,9,D,upper-bound elliptical,NA,NA,NA,,,Bob's always wanted to travel to Bolivia and now he finally did.
5,3,19,American English,experimental,18,D,[A ← P],active,passive,TRUE,After the buyer did already,the table was criticized by the seller,After the buyer did already%2C the table was criticized by the seller.
5,1,19,American English,filler,44,D,lower-bound non-elliptical,NA,NA,NA,,,The man wondered whether is worth reading what for him.
5,5,19,American English,filler,25,D,upper-bound non-elliptical,NA,NA,NA,,,I can't hear the announcement but I don't care.
5,2,19,American English,experimental,17,D,[P ← P],passive,passive,FALSE,After the lead singer herself was earlier,the guitarist was booed by the audience,After the lead singer herself was earlier%2C the guitarist was booed by the audience.
5,5,19,American English,filler,4,D,upper-bound elliptical,NA,NA,NA,,,Some guests brought drinks to the party although they didn't have to.
5,1,19,American English,filler,48,D,lower-bound non-elliptical,NA,NA,NA,,,The author wasn't sure who she heard who ran into.
5,4,19,American English,experimental,24,D,[A ← A],active,active,FALSE,After the professor did already,Tom criticized the local writers,After the professor did already%2C Tom criticized the local writers.
13,1,19,American English,filler,38,A,lower-bound non-elliptical,NA,NA,NA,,,Whose didn't you get email?
13,4,19,American English,experimental,9,A,[A ← P],active,passive,TRUE,Before the big corporations did,the autoworkers were exploited by the local business,Before the big corporations did%2C the autoworkers were exploited by the local business.
13,5,19,American English,filler,21,A,lower-bound elliptical,NA,NA,NA,,,Betsy did after Peter went to the store.
13,5,19,American English,filler,33,A,upper-bound non-elliptical,NA,NA,NA,,,Most readers didn't expect the final plot twist.
13,5,19,American English,experimental,15,A,[A ← A],active,active,FALSE,After the police did on Monday,the IRS investigated the accountant on Tuesday,After the police did on Monday%2C the IRS investigated the accountant on Tuesday.
13,5,19,American English,filler,10,A,upper-bound elliptical,NA,NA,NA,,,If you really want to%2C we can get some ice cream on the way.
13,5,19,American English,filler,29,A,upper-bound non-elliptical,NA,NA,NA,,,Good coaches know which players play well under pressure.
13,5,19,American English,experimental,19,A,[A ← A],active,active,FALSE,After the critic did already,the customer praised the dessert,After the critic did already%2C the customer praised the dessert.
13,5,19,American English,filler,1,A,upper-bound elliptical,NA,NA,NA,,,The reporter claimed that the decision wasn't made by the president%2C even though it most definitely was.
13,1,19,American English,filler,19,A,lower-bound elliptical,NA,NA,NA,,,I know why it happened but it wasn't.
13,1,19,American English,experimental,18,A,[P ← A],passive,active,TRUE,After the chairs were already,the seller criticized the table,After the chairs were already%2C the seller criticized the table.
13,5,19,American English,filler,27,A,upper-bound non-elliptical,NA,NA,NA,,,Stop me when my time is up!
13,5,19,American English,filler,12,A,upper-bound elliptical,NA,NA,NA,,,Mr. Jones lost his wallet and he has no idea where.
13,5,19,American English,experimental,4,A,[P ← P],passive,passive,FALSE,Before the loser was,the winner was hugged by the talk-show host,Before the loser was%2C the winner was hugged by the talk-show host.
13,5,19,American English,filler,25,A,upper-bound non-elliptical,NA,NA,NA,,,I can't hear the announcement but I don't care.
13,1,19,American English,filler,40,A,lower-bound non-elliptical,NA,NA,NA,,,What did you meet a janitor that hates?
13,5,19,American English,experimental,1,A,[A ← P],active,passive,TRUE,Before her mother did,Mary was scolded by her father,Before her mother did%2C Mary was scolded by her father.
13,5,19,American English,filler,4,A,upper-bound elliptical,NA,NA,NA,,,Some guests brought drinks to the party although they didn't have to.
13,3,19,American English,filler,24,A,lower-bound elliptical,NA,NA,NA,,,Hailey melted the copper vase%2C and the magnesium one did%2C too.
13,5,19,American English,experimental,13,A,[A ← P],active,passive,TRUE,After John did already,the new girl was pushed again by Bill,After John did already%2C the new girl was pushed again by Bill.
13,5,19,American English,filler,36,A,upper-bound non-elliptical,NA,NA,NA,,,You enjoy Action TV shows while I prefer documentaries.
13,1,19,American English,filler,44,A,lower-bound non-elliptical,NA,NA,NA,,,The man wondered whether is worth reading what for him.
13,5,19,American English,experimental,23,A,[A ← A],active,active,FALSE,After the department secretary did previously,the department head called the library,After the department secretary did previously%2C the department head called the library.
13,4,19,American English,filler,15,A,lower-bound elliptical,NA,NA,NA,,,Beth's mother invited more people to her wedding than were by Beth herself.
13,5,19,American English,filler,8,A,upper-bound elliptical,NA,NA,NA,,,Somebody else should take out the garbage because I can't today.
13,4,19,American English,experimental,14,A,[P ← A],passive,active,TRUE,After his friend was previously,Customs questioned the student,After his friend was previously%2C Customs questioned the student.
13,5,19,American English,filler,20,A,lower-bound elliptical,NA,NA,NA,,,Does he understand why and who didn't?
13,1,19,American English,filler,13,A,lower-bound elliptical,NA,NA,NA,,,A proof that God exists doesn't.
13,5,19,American English,experimental,12,A,[P ← P],passive,passive,FALSE,Before the head nurse was,the doctor was blamed by the child’s parents,Before the head nurse was%2C the doctor was blamed by the child’s parents.
13,1,19,American English,filler,18,A,lower-bound elliptical,NA,NA,NA,,,Kevin's diaper may be wet%2C but he won't.
13,5,19,American English,filler,6,A,upper-bound elliptical,NA,NA,NA,,,This is fascinating%2C it really is.
13,3,19,American English,experimental,21,A,[A ← P],active,passive,TRUE,After Thorpe did previously,the 400 meter record was broken by Phelps,After Thorpe did previously%2C the 400 meter record was broken by Phelps.
13,5,19,American English,filler,31,A,upper-bound non-elliptical,NA,NA,NA,,,The soccer player was happy with his performance.
13,2,19,American English,filler,14,A,lower-bound elliptical,NA,NA,NA,,,Even in areas where tap water is potable%2C one shouldn't.
13,5,19,American English,experimental,7,A,[A ← A],active,active,FALSE,Before the credit union did,Susan’s bank offered her a loan,Before the credit union did%2C Susan’s bank offered her a loan.
13,5,19,American English,filler,5,A,upper-bound elliptical,NA,NA,NA,,,The lawyer became angry and he shouldn't have.
13,5,19,American English,filler,11,A,upper-bound elliptical,NA,NA,NA,,,John knew he would fall asleep eventually%2C but he didn't know when.
13,4,19,American English,experimental,10,A,[P ← A],passive,active,TRUE,Before the Chief of Police was,the newspaper interviewed the Mayor,Before the Chief of Police was%2C the newspaper interviewed the Mayor.
13,5,19,American English,filler,30,A,upper-bound non-elliptical,NA,NA,NA,,,The older daughter taught her younger sister how to cook.
13,1,19,American English,filler,47,A,lower-bound non-elliptical,NA,NA,NA,,,Don't do what he who doesn't hasn't yet been done.
13,3,19,American English,experimental,6,A,[P ← A],passive,active,TRUE,Before her sister was,Mary’s French grandmother gave her French classes,Before her sister was%2C Mary’s French grandmother gave her French classes.
13,4,19,American English,filler,46,A,lower-bound non-elliptical,NA,NA,NA,,,What do you wish that to buy would be no problem?
13,5,19,American English,filler,32,A,upper-bound non-elliptical,NA,NA,NA,,,The cellist made a mistake in her favorite piece.
13,5,19,American English,experimental,8,A,[P ← P],passive,passive,FALSE,Before the accused was,the witness was surprised by the policeman’s question,Before the accused was%2C the witness was surprised by the policeman’s question.
13,4,19,American English,filler,42,A,lower-bound non-elliptical,NA,NA,NA,,,Claire isn't as fast anymore as the reporter remembers who was five years ago.
13,2,19,American English,filler,22,A,lower-bound elliptical,NA,NA,NA,,,That Harry is a fool bothers Dick%2C and that Bill is a fool Sam.
13,5,19,American English,experimental,11,A,[A ← A],active,active,FALSE,Before the lawyer did,the police questioned the suspect,Before the lawyer did%2C the police questioned the suspect.
13,1,19,American English,filler,45,A,lower-bound non-elliptical,NA,NA,NA,,,The mechanic didn't know what the attempt to repair ultimately damaged the car.
13,5,19,American English,filler,34,A,upper-bound non-elliptical,NA,NA,NA,,,Environmentally aware citizens recycle plastic bags.
13,5,19,American English,experimental,2,A,[P ← A],passive,active,TRUE,Before the confession was,the judge read the report first,Before the confession was%2C the judge read the report first.
13,3,19,American English,filler,41,A,lower-bound non-elliptical,NA,NA,NA,,,The police found the painting that the journalist claimed who stole.
13,5,19,American English,filler,26,A,upper-bound non-elliptical,NA,NA,NA,,,Since you're not answering my question%2C I will assume that you don't know the answer.
